x,income,type,age
14648,,alienAge,33
14649,,alienAge,35
14651,,alienAge,50
14652,,alienAge,23
14653,,alienAge,25
14654,,alienAge,29
14655,,alienAge,29
14656,,alienAge,21
14657,,alienAge,38
14659,,alienAge,29
14660,,alienAge,35
14661,,alienAge,23
14662,,alienAge,27
14663,,alienAge,33
14664,,alienAge,24
14665,,alienAge,24
14666,,alienAge,21
14667,,alienAge,34
14668,,alienAge,42
14669,,alienAge,30
14670,,alienAge,37
14671,,alienAge,31
14672,,alienAge,31
14673,,alienAge,24
14675,,alienAge,29
14676,,alienAge,23
14677,,alienAge,30
14678,,alienAge,28
14679,,alienAge,37
14680,,alienAge,31
14681,,alienAge,32
14684,,alienAge,50
14685,,alienAge,34
14686,,alienAge,25
14687,,alienAge,30
14688,,alienAge,32
14689,,alienAge,25
14690,,alienAge,32
14691,,alienAge,24
14692,,alienAge,24
14693,,alienAge,30
14694,,alienAge,27
14695,,alienAge,36
14696,,alienAge,31
14697,,alienAge,34
14698,,alienAge,29
14699,,alienAge,26
14700,,alienAge,25
14701,,alienAge,34
14702,,alienAge,36
14703,,alienAge,28
14704,,alienAge,25
14706,,alienAge,22
14707,,alienAge,28
14708,,alienAge,30
14710,,alienAge,29
14713,,alienAge,32
14715,,alienAge,32
14716,,alienAge,32
14718,,alienAge,20
14719,,alienAge,32
14720,,alienAge,37
14721,,alienAge,22
14722,,alienAge,28
14723,,alienAge,22
14724,,alienAge,53
14725,,alienAge,21
14726,,alienAge,26
14727,,alienAge,45
14728,,alienAge,32
14729,,alienAge,29
14730,,alienAge,26
14731,,alienAge,27
14732,,alienAge,23
14733,,alienAge,23
14734,,alienAge,28
14736,,alienAge,57
14738,,alienAge,30
14739,,alienAge,37
14740,,alienAge,34
14742,,alienAge,26
14743,,alienAge,32
14744,,alienAge,49
14745,,alienAge,37
14746,,alienAge,29
14747,,alienAge,119
14748,,alienAge,22
14749,,alienAge,25
14750,,alienAge,26
14751,,alienAge,28
14752,,alienAge,32
14753,,alienAge,20
14755,,alienAge,36
14756,,alienAge,18
14758,,alienAge,31
14759,,alienAge,36
14761,,alienAge,36
14762,,alienAge,34
14763,,alienAge,46
14764,,alienAge,34
14765,,alienAge,52
14766,,alienAge,39
14767,,alienAge,21
14768,,alienAge,18
14769,,alienAge,36
14770,,alienAge,27
14771,,alienAge,44
14772,,alienAge,30
14773,,alienAge,22
14777,,alienAge,21
14778,,alienAge,23
14779,,alienAge,26
14780,,alienAge,33
14781,,alienAge,28
14782,,alienAge,27
14783,,alienAge,32
14784,,alienAge,21
14785,,alienAge,38
14786,,alienAge,33
14787,,alienAge,30
14788,,alienAge,28
14789,,alienAge,19
14790,,alienAge,23
14793,,alienAge,51
14794,,alienAge,56
14795,,alienAge,32
14796,,alienAge,41
14797,,alienAge,30
14798,,alienAge,40
14799,,alienAge,29
14800,,alienAge,21
14801,,alienAge,36
14802,,alienAge,28
14804,,alienAge,38
14805,,alienAge,38
14806,,alienAge,23
14807,,alienAge,29
14808,,alienAge,30
14809,,alienAge,27
14810,,alienAge,54
14811,,alienAge,25
14812,,alienAge,28
14813,,alienAge,31
14814,,alienAge,29
14815,,alienAge,30
14816,,alienAge,21
14817,,alienAge,35
14819,,alienAge,21
14821,,alienAge,48
14822,,alienAge,25
14823,,alienAge,26
14824,,alienAge,26
14825,,alienAge,32
14826,,alienAge,34
14827,,alienAge,30
14828,,alienAge,41
14829,,alienAge,25
14830,,alienAge,22
14832,,alienAge,32
14833,,alienAge,55
14834,,alienAge,27
14835,,alienAge,39
14836,,alienAge,28
14837,,alienAge,21
14838,,alienAge,26
14839,,alienAge,31
14840,,alienAge,28
14841,,alienAge,23
14842,,alienAge,29
14843,,alienAge,37
14844,,alienAge,34
14845,,alienAge,41
14846,,alienAge,50
14847,,alienAge,29
14848,,alienAge,24
14849,,alienAge,22
14850,,alienAge,22
14852,,alienAge,34
14854,,alienAge,33
14855,,alienAge,26
14856,,alienAge,24
14857,,alienAge,28
14858,,alienAge,25
14859,,alienAge,20
14860,,alienAge,40
14861,,alienAge,58
14863,,alienAge,22
14864,,alienAge,30
14865,,alienAge,23
14867,,alienAge,22
14868,,alienAge,40
14869,,alienAge,43
14870,,alienAge,33
14871,,alienAge,30
14872,,alienAge,36
14873,,alienAge,32
14874,,alienAge,38
14876,,alienAge,49
14877,,alienAge,24
14878,,alienAge,21
14879,,alienAge,23
14880,,alienAge,20
14881,,alienAge,27
14882,,alienAge,28
14883,,alienAge,31
14884,,alienAge,33
14885,,alienAge,32
14886,,alienAge,44
14887,,alienAge,23
14888,,alienAge,36
14890,,alienAge,32
14891,,alienAge,42
14892,,alienAge,21
14893,,alienAge,34
14894,,alienAge,29
14895,,alienAge,24
14896,,alienAge,26
14898,,alienAge,35
14900,,alienAge,24
14901,,alienAge,22
14902,,alienAge,1
14903,,alienAge,21
14904,,alienAge,48
14905,,alienAge,32
14906,,alienAge,44
14907,,alienAge,38
14908,,alienAge,35
14909,,alienAge,25
14910,,alienAge,22
14911,,alienAge,29
14912,,alienAge,36
14913,,alienAge,33
14914,,alienAge,33
14915,,alienAge,47
14916,,alienAge,24
14917,,alienAge,28
14918,,alienAge,31
14920,,alienAge,25
14921,,alienAge,28
14923,,alienAge,25
14924,,alienAge,24
14925,,alienAge,51
14926,,alienAge,27
14927,,alienAge,30
14928,,alienAge,28
14929,,alienAge,35
14930,,alienAge,25
14931,,alienAge,28
14932,,alienAge,50
14933,,alienAge,33
14934,,alienAge,42
14935,,alienAge,28
14936,,alienAge,19
14937,,alienAge,26
14938,,alienAge,26
14939,,alienAge,58
14940,,alienAge,26
14941,,alienAge,27
14942,,alienAge,22
14943,,alienAge,29
14944,,alienAge,33
14945,,alienAge,50
14946,,alienAge,37
14947,,alienAge,23
14948,,alienAge,19
14949,,alienAge,26
14951,,alienAge,25
14952,,alienAge,22
14953,,alienAge,32
14954,,alienAge,31
14955,,alienAge,26
14956,,alienAge,32
14957,,alienAge,36
14958,,alienAge,33
14959,,alienAge,29
14960,,alienAge,52
14961,,alienAge,40
14962,,alienAge,31
14964,,alienAge,20
14965,,alienAge,30
14966,,alienAge,36
14967,,alienAge,39
14968,,alienAge,28
14969,,alienAge,23
14970,,alienAge,25
14971,,alienAge,37
14972,,alienAge,23
14973,,alienAge,32
14974,,alienAge,37
14976,,alienAge,33
14977,,alienAge,31
14978,,alienAge,28
14979,,alienAge,34
14981,,alienAge,28
14982,,alienAge,60
14983,,alienAge,23
14984,,alienAge,33
14985,,alienAge,23
14986,,alienAge,36
14987,,alienAge,39
14988,,alienAge,22
14989,,alienAge,23
14990,,alienAge,21
14991,,alienAge,25
14992,,alienAge,38
14993,,alienAge,22
14994,,alienAge,27
14995,,alienAge,22
14996,,alienAge,24
14997,,alienAge,49
14998,,alienAge,33
14999,,alienAge,24
15000,,alienAge,34
15001,,alienAge,27
15002,,alienAge,24
15003,,alienAge,32
15004,,alienAge,26
15005,,alienAge,20
15007,,alienAge,30
15008,,alienAge,47
15009,,alienAge,22
15010,,alienAge,21
15011,,alienAge,26
15012,,alienAge,15
15013,,alienAge,50
15014,,alienAge,25
15015,,alienAge,20
15016,,alienAge,24
15017,,alienAge,30
15018,,alienAge,35
15019,,alienAge,24
15020,,alienAge,27
15022,,alienAge,22
15023,,alienAge,39
15024,,alienAge,31
15025,,alienAge,24
15026,,alienAge,20
15028,,alienAge,26
15029,,alienAge,29
15030,,alienAge,25
15031,,alienAge,31
15032,,alienAge,24
15033,,alienAge,54
15034,,alienAge,40
15036,,alienAge,31
15037,,alienAge,31
15038,,alienAge,31
15040,,alienAge,19
15041,,alienAge,23
15042,,alienAge,26
15043,,alienAge,30
15044,,alienAge,31
15045,,alienAge,21
15046,,alienAge,20
15047,,alienAge,18
15048,,alienAge,26
15049,,alienAge,39
15050,,alienAge,32
15051,,alienAge,14
15052,,alienAge,38
15054,,alienAge,46
15055,,alienAge,23
15056,,alienAge,40
15057,,alienAge,26
15058,,alienAge,53
15059,,alienAge,25
15060,,alienAge,18
15062,,alienAge,29
15063,,alienAge,27
15064,,alienAge,27
15065,,alienAge,27
15066,,alienAge,36
15067,,alienAge,43
15068,,alienAge,29
15069,,alienAge,55
15070,,alienAge,24
15071,,alienAge,31
15072,,alienAge,31
15073,,alienAge,56
15074,,alienAge,26
15075,,alienAge,23
15076,,alienAge,28
15077,,alienAge,41
15078,,alienAge,21
15080,,alienAge,48
15081,,alienAge,20
15082,,alienAge,22
15083,,alienAge,34
15084,,alienAge,28
15085,,alienAge,26
15086,,alienAge,39
15087,,alienAge,30
15088,,alienAge,22
15089,,alienAge,38
15090,,alienAge,27
15091,,alienAge,41
15092,,alienAge,18
15093,,alienAge,26
15094,,alienAge,28
15095,,alienAge,33
15096,,alienAge,35
15097,,alienAge,27
15098,,alienAge,34
15099,,alienAge,34
15100,,alienAge,49
15101,,alienAge,29
15102,,alienAge,22
15103,,alienAge,26
15104,,alienAge,45
15106,,alienAge,28
15107,,alienAge,20
15109,,alienAge,33
15110,,alienAge,48
15111,,alienAge,20
15113,,alienAge,29
15114,,alienAge,36
15115,,alienAge,42
15116,,alienAge,30
15117,,alienAge,35
15118,,alienAge,38
15119,,alienAge,39
15120,,alienAge,27
15121,,alienAge,20
15122,,alienAge,43
15123,,alienAge,19
15124,,alienAge,21
15125,,alienAge,30
15126,,alienAge,41
15127,,alienAge,38
15128,,alienAge,23
15129,,alienAge,41
15131,,alienAge,31
15132,,alienAge,42
15133,,alienAge,35
15134,,alienAge,38
15135,,alienAge,41
15136,,alienAge,29
15137,,alienAge,44
15138,,alienAge,22
15139,,alienAge,23
15140,,alienAge,38
15141,,alienAge,24
15142,,alienAge,24
15143,,alienAge,35
15145,,alienAge,31
15146,,alienAge,39
15147,,alienAge,31
15148,,alienAge,33
15150,,alienAge,36
15151,,alienAge,31
15152,,alienAge,30
15153,,alienAge,22
15154,,alienAge,24
15155,,alienAge,29
15156,,alienAge,28
15157,,alienAge,23
15158,,alienAge,37
15159,,alienAge,27
15160,,alienAge,30
15162,,alienAge,18
15163,,alienAge,31
15164,,alienAge,25
15165,,alienAge,39
15166,,alienAge,35
15167,,alienAge,25
15168,,alienAge,26
15169,,alienAge,37
15170,,alienAge,25
15171,,alienAge,19
15172,,alienAge,25
15173,,alienAge,30
15174,,alienAge,22
15175,,alienAge,24
15176,,alienAge,23
15177,,alienAge,42
15178,,alienAge,45
15179,,alienAge,24
15180,,alienAge,27
15181,,alienAge,25
15182,,alienAge,30
15183,,alienAge,21
15184,,alienAge,48
15185,,alienAge,30
15187,,alienAge,20
15188,,alienAge,24
15189,,alienAge,34
15190,,alienAge,38
15191,,alienAge,25
15192,,alienAge,32
15193,,alienAge,21
15194,,alienAge,40
15195,,alienAge,28
15196,,alienAge,21
15197,,alienAge,30
15198,,alienAge,31
15199,,alienAge,49
15201,,alienAge,62
15202,,alienAge,20
15203,,alienAge,25
15204,,alienAge,35
15206,,alienAge,27
15207,,alienAge,35
15209,,alienAge,21
15210,,alienAge,39
15211,,alienAge,48
15212,,alienAge,26
15213,,alienAge,27
15214,,alienAge,30
15215,,alienAge,46
15216,,alienAge,28
15217,,alienAge,45
15218,,alienAge,21
15219,,alienAge,30
15220,,alienAge,35
15221,,alienAge,25
15223,,alienAge,39
15224,,alienAge,24
15225,,alienAge,23
15226,,alienAge,27
15227,,alienAge,27
15229,,alienAge,21
15230,,alienAge,20
15231,,alienAge,40
15232,,alienAge,23
15233,,alienAge,32
15234,,alienAge,49
15235,,alienAge,35
15236,,alienAge,32
15237,,alienAge,19
15239,,alienAge,26
15240,,alienAge,29
15241,,alienAge,29
15242,,alienAge,24
15243,,alienAge,28
15245,,alienAge,46
15246,,alienAge,26
15247,,alienAge,20
15248,,alienAge,54
15249,,alienAge,24
15251,,alienAge,22
15252,,alienAge,54
15253,,alienAge,27
15254,,alienAge,21
15255,,alienAge,30
15256,,alienAge,28
15257,,alienAge,40
15258,,alienAge,18
15260,,alienAge,38
15261,,alienAge,48
15262,,alienAge,27
15263,,alienAge,36
15264,,alienAge,31
15266,,alienAge,20
15267,,alienAge,31
15268,,alienAge,34
15269,,alienAge,26
15270,,alienAge,26
15271,,alienAge,48
15272,,alienAge,25
15273,,alienAge,23
15274,,alienAge,21
15275,,alienAge,41
15276,,alienAge,53
15277,,alienAge,21
15278,,alienAge,48
15279,,alienAge,26
15280,,alienAge,41
15281,,alienAge,35
15282,,alienAge,31
15283,,alienAge,25
15284,,alienAge,25
15285,,alienAge,25
15287,,alienAge,25
15288,,alienAge,30
15289,,alienAge,28
15290,,alienAge,34
15291,,alienAge,46
15292,,alienAge,24
15294,,alienAge,34
15295,,alienAge,30
15296,,alienAge,40
15297,,alienAge,26
15298,,alienAge,34
15299,,alienAge,41
15300,,alienAge,31
15301,,alienAge,47
15302,,alienAge,41
15303,,alienAge,30
15304,,alienAge,39
15305,,alienAge,31
15306,,alienAge,33
15308,,alienAge,35
15309,,alienAge,35
15310,,alienAge,33
15312,,alienAge,28
15313,,alienAge,30
15314,,alienAge,27
15315,,alienAge,29
15316,,alienAge,52
15317,,alienAge,30
15318,,alienAge,34
15319,,alienAge,41
15320,,alienAge,35
15321,,alienAge,24
15323,,alienAge,20
15324,,alienAge,34
15325,,alienAge,31
15326,,alienAge,29
15327,,alienAge,31
15328,,alienAge,32
15329,,alienAge,18
15330,,alienAge,28
15331,,alienAge,61
15332,,alienAge,20
15333,,alienAge,29
15334,,alienAge,28
15335,,alienAge,22
15336,,alienAge,29
15337,,alienAge,25
15338,,alienAge,29
15339,,alienAge,39
15340,,alienAge,27
15341,,alienAge,30
15342,,alienAge,22
15343,,alienAge,24
15344,,alienAge,32
15347,,alienAge,22
15349,,alienAge,40
15350,,alienAge,22
15351,,alienAge,22
15352,,alienAge,38
15353,,alienAge,49
15355,,alienAge,29
15356,,alienAge,31
15357,,alienAge,49
15358,,alienAge,29
15359,,alienAge,33
15360,,alienAge,34
15361,,alienAge,48
15362,,alienAge,28
15363,,alienAge,48
15364,,alienAge,31
15365,,alienAge,19
15366,,alienAge,33
15367,,alienAge,25
15368,,alienAge,23
15369,,alienAge,27
15370,,alienAge,31
15371,,alienAge,26
15372,,alienAge,31
15373,,alienAge,32
15374,,alienAge,41
15375,,alienAge,23
15376,,alienAge,26
15379,,alienAge,34
15380,,alienAge,31
15381,,alienAge,32
15382,,alienAge,23
15383,,alienAge,43
15384,,alienAge,30
15385,,alienAge,22
15386,,alienAge,39
15387,,alienAge,24
15388,,alienAge,43
15389,,alienAge,34
15390,,alienAge,29
15391,,alienAge,29
15392,,alienAge,26
15393,,alienAge,30
15394,,alienAge,50
15395,,alienAge,37
15396,,alienAge,25
15397,,alienAge,18
15398,,alienAge,35
15399,,alienAge,19
15401,,alienAge,31
15403,,alienAge,21
15404,,alienAge,30
15405,,alienAge,31
15407,,alienAge,43
15408,,alienAge,25
15409,,alienAge,28
15410,,alienAge,22
15411,,alienAge,30
15412,,alienAge,29
15413,,alienAge,26
15415,,alienAge,28
15416,,alienAge,21
15417,,alienAge,25
15418,,alienAge,28
15419,,alienAge,27
15420,,alienAge,37
15421,,alienAge,46
15422,,alienAge,25
15423,,alienAge,25
15424,,alienAge,36
15425,,alienAge,24
15426,,alienAge,29
15427,,alienAge,43
15428,,alienAge,41
15429,,alienAge,23
15430,,alienAge,27
15431,,alienAge,37
15432,,alienAge,18
15433,,alienAge,32
15434,,alienAge,0
15435,,alienAge,37
15436,,alienAge,36
15437,,alienAge,34
15438,,alienAge,21
15439,,alienAge,22
15440,,alienAge,19
15442,,alienAge,22
15443,,alienAge,60
15444,,alienAge,38
15445,,alienAge,16
15446,,alienAge,29
15447,,alienAge,39
15448,,alienAge,32
15450,,alienAge,28
15451,,alienAge,26
15452,,alienAge,26
15453,,alienAge,28
15454,,alienAge,27
15455,,alienAge,47
15456,,alienAge,44
15457,,alienAge,23
15458,,alienAge,32
15459,,alienAge,23
15460,,alienAge,34
15461,,alienAge,24
15462,,alienAge,19
15463,,alienAge,38
15464,,alienAge,32
15465,,alienAge,41
15466,,alienAge,21
15467,,alienAge,38
15468,,alienAge,29
15469,,alienAge,34
15470,,alienAge,34
15471,,alienAge,22
15472,,alienAge,34
15473,,alienAge,24
15474,,alienAge,26
15475,,alienAge,26
15476,,alienAge,31
15477,,alienAge,24
15478,,alienAge,30
15479,,alienAge,41
15480,,alienAge,26
15481,,alienAge,34
15482,,alienAge,23
15483,,alienAge,59
15484,,alienAge,25
15485,,alienAge,31
15486,,alienAge,35
15487,,alienAge,21
15488,,alienAge,25
15489,,alienAge,34
15490,,alienAge,29
15491,,alienAge,21
15492,,alienAge,23
15493,,alienAge,28
15494,,alienAge,33
15496,,alienAge,34
15497,,alienAge,33
15498,,alienAge,33
15500,,alienAge,31
15501,,alienAge,26
15502,,alienAge,29
15503,,alienAge,25
15505,,alienAge,26
15506,,alienAge,28
15507,,alienAge,44
15509,,alienAge,20
15510,,alienAge,28
15512,,alienAge,19
15513,,alienAge,21
15514,,alienAge,24
15515,,alienAge,48
15516,,alienAge,30
15517,,alienAge,23
15518,,alienAge,21
15519,,alienAge,33
15520,,alienAge,34
15521,,alienAge,23
15522,,alienAge,36
15523,,alienAge,22
15525,,alienAge,34
15526,,alienAge,22
15527,,alienAge,48
15528,,alienAge,20
15529,,alienAge,27
15530,,alienAge,27
15531,,alienAge,31
15532,,alienAge,25
15533,,alienAge,25
15534,,alienAge,67
15535,,alienAge,24
15536,,alienAge,22
15537,,alienAge,29
15538,,alienAge,22
15539,,alienAge,27
15540,,alienAge,44
15541,,alienAge,36
15542,,alienAge,33
15543,,alienAge,38
15544,,alienAge,35
15545,,alienAge,20
15546,,alienAge,20
15548,,alienAge,20
15549,,alienAge,34
15550,,alienAge,30
15551,,alienAge,22
15552,,alienAge,26
15553,,alienAge,39
15554,,alienAge,30
15555,,alienAge,25
15556,,alienAge,30
15558,,alienAge,25
15559,,alienAge,23
15560,,alienAge,33
15561,,alienAge,21
15562,,alienAge,21
15563,,alienAge,18
15564,,alienAge,29
15565,,alienAge,18
15566,,alienAge,21
15567,,alienAge,29
15568,,alienAge,22
15569,,alienAge,27
15570,,alienAge,37
15571,,alienAge,35
15572,,alienAge,23
15573,,alienAge,24
15574,,alienAge,26
15575,,alienAge,28
15576,,alienAge,32
15577,,alienAge,41
15578,,alienAge,26
15579,,alienAge,28
15580,,alienAge,27
15581,,alienAge,39
15582,,alienAge,30
15583,,alienAge,28
15584,,alienAge,21
15585,,alienAge,40
15586,,alienAge,26
15587,,alienAge,36
15588,,alienAge,28
15589,,alienAge,25
15590,,alienAge,39
15591,,alienAge,34
15592,,alienAge,27
15594,,alienAge,30
15595,,alienAge,37
15596,,alienAge,36
15597,,alienAge,61
15598,,alienAge,20
15599,,alienAge,36
15600,,alienAge,22
15601,,alienAge,23
15602,,alienAge,36
15603,,alienAge,37
15604,,alienAge,25
15605,,alienAge,42
15606,,alienAge,33
15607,,alienAge,21
15608,,alienAge,36
15609,,alienAge,47
15610,,alienAge,30
15611,,alienAge,24
15612,,alienAge,31
15613,,alienAge,21
15614,,alienAge,22
15615,,alienAge,25
15616,,alienAge,23
15617,,alienAge,23
15618,,alienAge,34
15619,,alienAge,31
15620,,alienAge,28
15621,,alienAge,26
15622,,alienAge,23
15624,,alienAge,27
15626,,alienAge,30
15627,,alienAge,30
15628,,alienAge,31
15629,,alienAge,32
15630,,alienAge,32
15631,,alienAge,26
15632,,alienAge,43
15633,,alienAge,30
15634,,alienAge,21
15635,,alienAge,49
15637,,alienAge,25
15638,,alienAge,19
15639,,alienAge,27
15640,,alienAge,20
15642,,alienAge,22
15643,,alienAge,20
15644,,alienAge,27
15645,,alienAge,18
15647,,alienAge,26
15648,,alienAge,29
15649,,alienAge,57
15650,,alienAge,20
15651,,alienAge,29
15652,,alienAge,23
15653,,alienAge,34
15654,,alienAge,24
15655,,alienAge,35
15656,,alienAge,26
15657,,alienAge,31
15658,,alienAge,24
15659,,alienAge,30
15660,,alienAge,23
15661,,alienAge,26
15662,,alienAge,30
15663,,alienAge,29
15664,,alienAge,25
15665,,alienAge,19
15666,,alienAge,32
15667,,alienAge,43
15669,,alienAge,35
15670,,alienAge,25
15671,,alienAge,30
15672,,alienAge,32
15673,,alienAge,32
15674,,alienAge,44
15675,,alienAge,57
15676,,alienAge,21
15677,,alienAge,24
15678,,alienAge,41
15679,,alienAge,51
15680,,alienAge,24
15681,,alienAge,26
15682,,alienAge,34
15683,,alienAge,40
15684,,alienAge,46
15685,,alienAge,25
15686,,alienAge,30
15687,,alienAge,25
15688,,alienAge,32
15689,,alienAge,29
15690,,alienAge,28
15691,,alienAge,28
15692,,alienAge,28
15693,,alienAge,47
15694,,alienAge,21
15695,,alienAge,21
15696,,alienAge,25
15697,,alienAge,19
15698,,alienAge,25
15699,,alienAge,41
15700,,alienAge,39
15701,,alienAge,23
15702,,alienAge,32
15703,,alienAge,31
15704,,alienAge,35
15706,,alienAge,35
15707,,alienAge,25
15708,,alienAge,18
15709,,alienAge,20
15710,,alienAge,38
15711,,alienAge,18
15712,,alienAge,26
15714,,alienAge,33
15716,,alienAge,23
15717,,alienAge,43
15718,,alienAge,23
15719,,alienAge,27
15721,,alienAge,30
15722,,alienAge,33
15723,,alienAge,21
15724,,alienAge,53
15725,,alienAge,25
15726,,alienAge,32
15727,,alienAge,23
15728,,alienAge,47
